"Gene","Expression"
"ATL2",685.2038
"ATL3",115.6896
"ATMIN",2226.689
"ATM",988.498
"ATN1",7935.6784
"ATOH1",0
"ATOH7",44.2211
"ATOH8",491.7923
"ATOX1",620.4355
"ATP10A",615.0754
"ATP10B",144.2769
"ATP10D",194.3049
"ATP11A",887.9955
"ATP11B",416.7504
"ATP11C",78.1686
"ATP12A",5.8068
"ATP13A1",1035.3992
"ATP13A2",4198.7716
"ATP13A3",850.4746
"ATP13A4",582.9146
"ATP13A5",6.2535
"ATP1A1",28248.3439
"ATP1A2",34232.9425
"ATP1A3",24111.6695
"ATP1A4",4.0201
"ATP1B1",18833.8001
"ATP1B2",10923.0597
"ATP1B3",1570.9659
"ATP1B4",0
"ATP2A1",10.2736
"ATP2A2",14215.5221
"ATP2A3",83.0821
"ATP2B1",7849.0229
"ATP2B2",12518.593
"ATP2B3",2538.4701
"ATP2B4",6511.2228
"ATP2C1",2849.3847
"ATP2C2",88.4422
"ATP4A",11.6136
"ATP4B",0.4467
"ATP5A1",14449.1346
"ATP5B",17099.2741
"ATP5C1",2536.2367
"ATP5D",1244.8911
"ATP5EP2",54.9414
"ATP5E",2157.4539
"ATP5F1",2565.7175
"ATP5G1",1183.2496
"ATP5G2",2760.0223
"ATP5G3",3372.8643
"ATP5H",1961.3624
"ATP5I",1257.684
"ATP5J2",1302.5126
"ATP5J",1678.2178
"ATP5L2",1.34
"ATP5L",2047.5712
"ATP5O",2937.8001
"ATP5SL",689.6706
"ATP5S",154.9972
"ATP6AP1L",50.0279
"ATP6AP1",5701.8425
"ATP6AP2",4910.7761
"ATP6V0A1",9052.8197
"ATP6V0A2",301.5075
"ATP6V0A4",0.4467
"ATP6V0B",2529.0899
"ATP6V0C",5936.536
"ATP6V0D1",4393.0765
"ATP6V0D2",0
"ATP6V0E1",869.2351
"ATP6V0E2",7939.6226
"ATP6V1A",7407.2585
"ATP6V1B1",4.9135
"ATP6V1B2",13623.6739
"ATP6V1C1",5838.9726
"ATP6V1C2",31.3479
"ATP6V1D",3064.2099
"ATP6V1E1",7073.5902
"ATP6V1E2",82.1887
"ATP6V1F",2503.1468
"ATP6V1G1",1362.3674
"ATP6V1G2",7289.0229
"ATP6V1G3",0
"ATP6V1H",3748.9671
"ATP7A",119.7097
"ATP7B",199.2183
"ATP8A1",5625.4606
"ATP8A2",672.2501
"ATP8B1",88.8889
"ATP8B2",705.3043
"ATP8B3",4.9135
"ATP8B4",37.0743
"ATP8B5P",23.6739
"ATP9A",12815.6337
"ATP9B",560.5807
"ATPAF1",3200.8934
"ATPAF2",213.0653
"ATPBD4",73.7018
"ATPIF1",1798.325
"ATRIP",115.8638
"ATRNL1",3579.6762
"ATRN",3568.0625
"ATRX",2444.6678
"ATR",541.3735
"ATXN10",3350.0838
"ATXN1L",913.4562
"ATXN1",2307.9844
"ATXN2L",2236.5159
"ATXN2",1295.8124
"ATXN3L",0.4467
"ATXN3",287.6605
"ATXN7L1",246.5662
"ATXN7L2",204.1318
"ATXN7L3B",6328.9782
"ATXN7L3",4742.3786
"ATXN7",344.3886
"ATXN8OS",0.4869
"AUH",419.8772
"AUP1",1270.3518
"AURKAIP1",981.3512
"AURKAPS1",1.7867
"AURKA",33.5008
"AURKB",1.34
"AURKC",8.0402
"AUTS2",881.2954
"AVEN",108.096
"AVIL",23.6739
"AVL9",389.0564
"AVPI1",544.5003
"AVPR1A",8.0402
"AVPR1B",0.4467
"AVPR2",2.6801
"AVP",0
"AWAT1",0
"AWAT2",0
"AXIN1",511.8928
"AXIN2",592.3752
"AXL",1062.1999
"AZGP1",236.2926
"AZI1",196.5382
"AZI2",1041.6527
"AZIN1",4792.4065
"AZU1",1.7867
"B2M",7339.3635
"B3GALNT1",1064.88
"B3GALNT2",249.0899
"B3GALT1",75.0419
"B3GALT2",739.2518
"B3GALT4",118.3696
"B3GALT5",10.2736
"B3GALT6",378.3361
"B3GALTL",458.2915
"B3GAT1",5777.7778
"B3GAT2",362.5595
"B3GAT3",1193.9698
"B3GNT1",7808.3752
"B3GNT2",314.9079
"B3GNT3",0.4467
"B3GNT4",105.8626
"B3GNT5",66.1083
"B3GNT6",1.34
"B3GNT7",30.8208
"B3GNT8",8.4869
"B3GNT9",283.4082
"B3GNTL1",84.8509
"B4GALNT1",1548.0335
"B4GALNT2",0
"B4GALNT3",92.4623
"B4GALNT4",1802.7917
"B4GALT1",192.9648
"B4GALT2",1206.4768
"B4GALT3",498.0458
"B4GALT4",255.053
"B4GALT5",2091.7923
"B4GALT6",1218.0905
"B4GALT7",411.837
"B9D1",220.8599
"B9D2",91.569
"BAALC",9121.608
"BAAT",45.5611
"BACE1",3818.2021
"BACE2",70.1284
"BACH1",255.9464
"BACH2",182.2446
"BAD",1183.3076
"BAG1",1159.9598
"BAG2",138.9168
"BAG3",751.3121
"BAG4",408.7102
"BAG5",1475.3769
"BAGE2",1.541
"BAGE",0
"BAHCC1",884.4221
"BAHD1",748.1854
"BAI1",2830.1508
"BAI2",6252.1496
"BAI3",1980.5695
"BAIAP2L1",20.1005
"BAIAP2L2",160.804
"BAIAP2",3814.0525
"BAIAP3",3342.7091
"BAK1",146.957
"BAMBI",85.3155
"BANF1",1339.5868
"BANF2",0
"BANK1",23.2272
"BANP",149.1904
"BAP1",3916.4712
"BARD1",21.4405
"BARHL1",8.4869
"BARHL2",0
"BARX1",0.4467
"BARX2",17.4204
"BASE",0
"BASP1",9769.2909
"BAT1",3136.4377
"BAT2L1",8433.1346
"BAT2L2",3043.6628
"BAT2",7177.2194
"BAT3",3872.6968
"BAT4",387.2697
"BAT5",1208.7102
"BATF2",30.3741
"BATF3",28.1407
"BATF",0.8934
"BAX",265.3266
"BAZ1A",135.7901
"BAZ1B",1784.0313
"BAZ2A",1412.8286
"BAZ2B",653.9006
"BBC3",153.6572
"BBOX1",398.8833
"BBS10",501.1725
"BBS12",147.4037
"BBS1",1477.6103
"BBS2",2173.981
"BBS4",479.2853
"BBS5",384.5896
"BBS7",842.4344
"BBS9",217.9788
"BBX",1261.4182
"BCAM",394.4165
"BCAN",14366.0525
"BCAP29",2413.847
"BCAP31",3301.8425
"BCAR1",1599.5533
"BCAR3",330.5416
"BCAR4",0
"BCAS1",2149.8604
"BCAS2",946.4612
"BCAS3",1150.6421
"BCAS4",455.6114
"BCAT1",1038.526
"BCAT2",167.9509
"BCCIP",683.0151
"BCDIN3D",90.3897
"BCHE",568.6209
"BCKDHA",998.7716
"BCKDHB",451.5913
"BCKDK",777.6661
"BCL10",97.8224
"BCL11A",791.0664
"BCL11B",350.1954
"BCL2A1",10.7203
"BCL2L10",3.1267
"BCL2L11",193.4115
"BCL2L12",6.5081
"BCL2L13",1276.6052
"BCL2L14",0.8934
"BCL2L15",12.9537
"BCL2L1",2708.6544
"BCL2L2",5084.5248
"BCL2",576.2144
"BCL3",84.8688
"BCL6B",69.6817
"BCL6",1116.6946
"BCL7A",1428.9224
"BCL7B",1215.4104
"BCL7C",188.9447
"BCL8",4.0201
"BCL9L",847.3479
"BCL9",824.1206
"BCLAF1",3205.3601
"BCMO1",12.9537
"BCO2",120.1563
"BCORL1",267.1133
"BCORL2",0
"BCOR",542.7136
"BCR",3014.182
"BCS1L",345.8403
"BCYRN1",0
"BDH1",883.9754
"BDH2",992.9648
"BDKRB1",3.5734
"BDKRB2",29.4807
"BDNFOS",202.3585
"BDNF",90.2155
"BDP1",980.9045
"BEAN",108.5427
"BECN1",1442.9436
"BEGAIN",626.689
"BEND2",1.7867
"BEND3",79.062
"BEND4",76.3819
"BEND5",351.9821
"BEND6",1460.6365
"BEND7",175.0977
"BEST1",494.9458
"BEST2",0.4467
"BEST3",74.5952
"BEST4",14.2937
"BET1L",796.4266
"BET1",248.7996
"BET3L",0.8934
"BEX1",5769.7376
"BEX2",2828.364
"BEX4",4893.8023
"BEX5",1452.1496
"BEYLA",0
"BFAR",640.536
"BFSP1",79.062
"BFSP2",0
"BGLAP",31.6427
"BGN",515.0195
"BHLHA15",9.3802
"BHLHB9",967.9509
"BHLHE22",149.1904
"BHLHE23",0
"BHLHE40",2771.636
"BHLHE41",1513.3445
"BHMT2",37.5209
"BHMT",16.0804
"BICC1",52.708
"BICD1",216.1921
"BICD2",1181.4629
"BID",1068.6678
"BIK",1.7867
"BIN1",3994.6399
"BIN2",106.756
"BIN3",263.9866
"BIRC2",817.4204
"BIRC3",63.8749
"BIRC5",7.5935
"BIRC6",1884.5338
"BIRC7",1.34
"BIRC8",0
"BIVM",501.7264
"BLCAP",4390.3964
"BLID",0
"BLK",0.4467
"BLMH",463.2049
"BLM",148.7437
"BLNK",20.5472
"BLOC1S1",955.225
"BLOC1S2",1432.4958
"BLOC1S3",259.5198
"BLVRA",649.9162
"BLVRB",525.2931
"BLZF1",286.3205
"BMF",45.5611
"BMI1",1228.8733
"BMP10",0
"BMP15",0
"BMP1",216.6387
"BMP2K",269.7934
"BMP2",337.2418
"BMP3",31.7141
"BMP4",46.4545
"BMP5",0.4467
"BMP6",113.1122
"BMP7",1670.5751
"BMP8A",212.6186
"BMP8B",39.7543
"BMPER",371.636
"BMPR1A",289.4472
"BMPR1B",531.5466
"BMPR2",3582.8029
"BMS1P4",14.0525
"BMS1P5",40.6477
"BMS1",997.8783
"BMX",1.7867
"BNC1",4.0201
"BNC2",33.5008
"BNIP1",154.5505
"BNIP2",234.0592
"BNIP3L",3784.2546
"BNIP3",2750.1954
"BNIPL",3.1267
"BOC",291.6806
"BOD1L",1610.7203
"BOD1",679.397
"BOK",964.3774
"BOLA1",215.2987
"BOLA2",651.6315
"BOLA3",209.4919
"BOLL",0
"BOP1",214.4054
"BPESC1",0
"BPGM",547.627
"BPHL",191.6248
"BPIL1",0
"BPIL2",0
"BPIL3",0
"BPI",0.4467
"BPNT1",410.4969
"BPTF",1623.6739
"BPY2",0
"BRAF",164.3774
"BRAP",560.5807
"BRCA1",86.6555
"BRCA2",8.0402
"BRCC3",379.6762
"BRD1",589.6147
"BRD2",4010.2736
"BRD3",923.9397
"BRD4",1321.7197
"BRD7P3",0.4467
"BRD7",923.7298
"BRD8",1595.5332
"BRD9",930.8766
"BRDT",0.4467
"BREA2",1.34
"BRE",615.9687
"BRF1",1279.0709
"BRF2",476.6052
"BRI3BP",133.11
"BRI3",540.0335
"BRIP1",14.2937
"BRIX1",266.22
"BRMS1L",593.1882
"BRMS1",297.9341
"BRP44L",1139.0285
"BRP44",803.1267
"BRPF1",378.3361
"BRPF3",1482.5237
"BRS3",2.2334
"BRSK1",4506.086
"BRSK2",2085.5388
"BRWD1",2416.0804
"BRWD3",64.3216
"BSCL2",7484.5516
"BSDC1",2453.6013
"BSG",12061.1949
"BSND",0
"BSN",7681.072
"BSPH1",0
"BSPRY",75.0419
"BST1",6.2535
"BST2",213.512
"BSX",0
"BTAF1",660.1898
"BTBD10",1554.4389
"BTBD11",456.5047
"BTBD12",297.4874
"BTBD16",8.4869
"BTBD17",201.4517
"BTBD18",4.9135
"BTBD19",7.5935
"BTBD1",2798.4366
"BTBD2",3651.5913
"BTBD3",3321.943
"BTBD6",1800.5583
"BTBD7",368.0625
"BTBD8",17.8671
"BTBD9",1720.603
"BTC",2.6801
"BTD",240.7594
"BTF3L1",0.4467
"BTF3L4",1116.6946
"BTF3",2902.0659
"BTG1",892.0156
"BTG2",2071.2451
"BTG3",173.311
"BTG4",0
"BTK",29.0341
"BTLA",3.1267
"BTN1A1",0.4467
"BTN2A1",675.8236
"BTN2A2",146.0637
"BTN2A3",1.7867
"BTN3A1",282.7471
"BTN3A2",289.0006
"BTN3A3",342.1552
"BTNL2",0
"BTNL3",0
"BTNL8",4.9135
"BTNL9",273.8135
"BTRC",2433.5008
"BUB1B",9.8537
"BUB1",4.9135
"BUB3",1158.6823
"BUD13",203.6851
"BUD31",804.7482
"BVES",145.1703
"BYSL",234.5059
"BZRAP1",4409.1569
"BZW1",1833.6125
"BZW2",569.9609
"C10orf105",19.6538
"C10orf107",56.7281
"C10orf108",0.8934
"C10orf10",572.1943
"C10orf110",90.8632
"C10orf111",17.8671
"C10orf113",0
"C10orf114",98.7158
"C10orf116",622.526
"C10orf118",359.5757
"C10orf119",557.0073
"C10orf11",6.2535
"C10orf120",0
"C10orf122",0
"C10orf125",11.1669
"C10orf128",13.847
"C10orf129",0
"C10orf12",53.3378
"C10orf131",0.4467
"C10orf137",251.4796
"C10orf140",116.5829
"C10orf18",954.5505
"C10orf25",48.2412
"C10orf26",1090.7605
"C10orf27",0
"C10orf28",214.4054
"C10orf2",187.6047
"C10orf32",849.5812
"C10orf35",701.7309
"C10orf40",0
"C10orf41",31.7141
"C10orf46",902.2892
"C10orf47",6.2535
"C10orf4",641.4294
"C10orf50",0.8934
"C10orf53",1.34
"C10orf54",1546.8453
"C10orf55",1.7867
"C10orf57",397.5433
"C10orf58",5610.2736
"C10orf62",0.8934
"C10orf67",5.8068
"C10orf68",3.5734
"C10orf71",0
"C10orf72",443.9978
"C10orf75",291.6806
"C10orf76",685.2038
"C10orf78",92.0156
"C10orf79",30.8208
"C10orf81",1.34
"C10orf82",37.5209
"C10orf84",744.6119
"C10orf88",282.7471
"C10orf90",177.3311
"C10orf91",0
"C10orf93",6.7002
"C10orf95",10.9436
"C10orf96",0
"C10orf99",0
"C11orf10",418.9838
"C11orf16",0
"C11orf17",324.7348
"C11orf1",214.0704
"C11orf20",21.8381
"C11orf21",12.507
"C11orf24",324.2881
"C11orf2",2314.6845
"C11orf30",362.7024
"C11orf31",750.4188
"C11orf34",0
"C11orf35",1.6795
"C11orf36",0
"C11orf40",0
"C11orf41",5161.3624
"C11orf42",3.5734
"C11orf45",37.9676
"C11orf46",737.9118
"C11orf48",426.019
"C11orf49",1649.1346
"C11orf51",545.943
"C11orf52",8.9336
"C11orf53",0
"C11orf54",344.3886
"C11orf57",778.1128
"C11orf58",2494.249
"C11orf59",1546.8453
"C11orf61",141.1502
"C11orf63",77.7219
"C11orf64",0
"C11orf65",3.1267
"C11orf66",56.2814
"C11orf67",102.7359
"C11orf68",1711.6695
"C11orf70",5.3601
"C11orf71",292.574
"C11orf73",445.3378
"C11orf74",267.1133
"C11orf75",66.555
"C11orf80",157.2306
"C11orf82",10.7203
"C11orf83",215.2987
"C11orf84",366.2758
"C11orf85",0
"C11orf86",0
"C11orf87",2060.5248
"C11orf88",1.34
"C11orf90",27.694
"C11orf92",43.3277
"C11orf93",73.7018
"C11orf94",0
"C11orf95",779.8995
"C11orf9",2697.9341
"C12orf10",1073.3668
"C12orf11",184.9246
"C12orf12",0
"C12orf23",726.7448
"C12orf24",587.3814
"C12orf26",24.5673
"C12orf27",0
"C12orf29",692.0067
"C12orf32",419.4305
"C12orf34",518.1463
"C12orf35",377.4428
"C12orf36",0.4467
"C12orf39",32.1608
"C12orf40",0
"C12orf41",349.3021
"C12orf42",0.8934
"C12orf43",619.0955
"C12orf44",790.1731
"C12orf45",60.7482
"C12orf47",330.7024
"C12orf48",17.6974
"C12orf49",656.6164
"C12orf4",627.5824
"C12orf50",1.34
"C12orf51",4528.4199
"C12orf52",632.9425
"C12orf53",3775.321
"C12orf54",0.4467
"C12orf56",0.4467
"C12orf57",1156.4489
"C12orf59",16.0804
"C12orf5",420.3238
"C12orf60",12.0603
"C12orf61",8.4869
"C12orf62",568.6209
"C12orf63",0.8934
"C12orf65",338.1351
"C12orf66",94.249
"C12orf68",1016.1921
"C12orf69",0.8934
"C12orf70",0.8934
"C12orf71",2.6801
"C12orf72",50.4746
"C12orf73",179.1178
"C12orf74",0
"C12orf75",86.2088
"C12orf76",1501.5075
"C12orf77",0
"C13orf15",1725.0698
"C13orf16",82.1887
"C13orf18",75.9352
"C13orf1",787.0463
"C13orf23",497.1524
"C13orf26",5.8068
"C13orf27",118.8163
"C13orf28",0
"C13orf29",15.6337
"C13orf30",2.6801
"C13orf31",163.9308
"C13orf33",15.6337
"C13orf34",41.34
"C13orf35",0
"C13orf36",410.9436
"C13orf37",587.3814
"C13orf38",7.1781
"C13orf39",50.9213
"C14orf101",255.4997
"C14orf102",259.0731
"C14orf104",229.1457
"C14orf105",0
"C14orf106",156.3372
"C14orf109",159.9107
"C14orf115",0.4467
"C14orf118",150.0838
"C14orf119",489.5589
"C14orf126",272.5985
"C14orf128",126.8565
"C14orf129",527.5265
"C14orf132",6382.1329
"C14orf135",663.3166
"C14orf138",269.7934
"C14orf139",86.6555
"C14orf142",127.3032
"C14orf143",30.8208
"C14orf145",16.0804
"C14orf147",470.7984
"C14orf148",10.2736
"C14orf149",61.6415
"C14orf153",455.6114
"C14orf156",456.5047
"C14orf159",1569.1792
"C14orf162",94.249
"C14orf165",0
"C14orf166B",0.4467
"C14orf166",880.402
"C14orf167",316.1094
"C14orf169",197.8783
"C14orf174",30.8208
"C14orf176",9.8269
"C14orf177",0
"C14orf178",1.34
"C14orf179",155.8906
"C14orf180",5.3601
"C14orf181",10.2736
"C14orf182",0
"C14orf183",0
"C14orf184",1.34
"C14orf19",8.9336
"C14orf1",801.7867
"C14orf21",290.3406
"C14orf23",138.9168
"C14orf28",74.5952
"C14orf2",1735.3434
"C14orf33",42.8811
"C14orf34",1.7867
"C14orf37",292.1273
"C14orf39",0
"C14orf43",776.7728
"C14orf45",162.0503
"C14orf48",0
"C14orf49",38.861
"C14orf4",1001.4517
"C14orf50",1.7867
"C14orf53",0
"C14orf64",16.5271
"C14orf68",0
"C14orf70",0
"C14orf72",1.34
"C14orf73",0.4467
"C14orf79",314.4612
"C14orf80",196.0916
"C14orf86",2.6801
"C14orf93",104.9693
"C15orf17",1682.1887
"C15orf21",4.9135
"C15orf23",188.0514
"C15orf24",1067.1133
"C15orf26",1.7867
"C15orf27",168.8442
"C15orf28",2.2334
"C15orf29",408.2635
"C15orf2",0.8934
"C15orf32",0
"C15orf33",19.5466
"C15orf34",4.9135
"C15orf37",55.4595
"C15orf38",289.9341
"C15orf39",301.5075
"C15orf40",185.818
"C15orf41",87.1022
"C15orf42",23.3255
"C15orf43",0
"C15orf44",452.038
"C15orf48",0.8934
"C15orf50",0.4467
"C15orf51",4.9135
"C15orf52",243.4394
"C15orf53",0
"C15orf54",0
"C15orf55",0
"C15orf56",7.5935
"C15orf57",253.3199
"C15orf58",53.1547
"C15orf59",1018.4255
"C15orf5",0.4467
"C15orf60",0
"C15orf61",120.603
"C15orf62",31.7141
"C15orf63",462.4054
"C16orf11",1.34
"C16orf13",677.6103
"C16orf3",2.6801
"C16orf42",835.0687
"C16orf45",5245.3378
"C16orf46",122.8364
"C16orf48",189.8381
"C16orf52",975.9911
"C16orf53",566.3875
"C16orf54",8.9336
"C16orf55",216.6387
"C16orf57",867.895
"C16orf58",2211.0553
"C16orf59",56.2814
"C16orf5",5812.6186
"C16orf61",491.7521
"C16orf62",1455.2764
"C16orf63",528.4199
"C16orf68",196.5382
"C16orf70",844.9983
"C16orf71",20.9939
"C16orf72",678.5036
"C16orf73",2.2557
"C16orf74",17.8671
"C16orf75",92.909
"C16orf78",0
"C16orf79",75.9665
"C16orf7",1057.608
"C16orf80",846.0078
"C16orf81",4.9135
"C16orf82",0
"C16orf86",116.5829
"C16orf87",81.2954
"C16orf88",294.3607
"C16orf89",275.6002
"C16orf90",0.4467
"C16orf91",223.3389
"C16orf92",4.3328
"C16orf93",84.8688
"C17orf100",164.8241
"C17orf101",160.3573
"C17orf102",150.9771
"C17orf103",202.3451
"C17orf104",30.8208
"C17orf105",0.4467
"C17orf106",135.5935
"C17orf107",172.2032
"C17orf108",1096.0804
"C17orf28",1775.0977
"C17orf37",727.6382
"C17orf39",375.6561
"C17orf42",75.9352
"C17orf44",16.9738
"C17orf46",0
"C17orf47",1.34
"C17orf48",85.3155
"C17orf49",662.0614
"C17orf50",2.2334
"C17orf51",1184.1429
"C17orf53",15.187
"C17orf54",0.4467
"C17orf55",1.34
"C17orf56",274.9704
"C17orf57",4.0201
"C17orf58",201.8984
"C17orf59",245.6728
"C17orf60",4.4668
"C17orf61",211.9084
"C17orf62",676.2702
"C17orf63",557.9006
"C17orf64",0.4467
"C17orf65",82.6354
"C17orf66",0
"C17orf67",11.1669
"C17orf68",526.6332
"C17orf69",140.7035
"C17orf70",395.3099
"C17orf71",456.0581
"C17orf72",56.8844
"C17orf73",0.4467
"C17orf74",0.8934
"C17orf75",290.7873
"C17orf76",274.2602
"C17orf77",0
"C17orf78",0
"C17orf79",1240.871
"C17orf80",498.0458
"C17orf81",743.7186
"C17orf82",0.8934
"C17orf85",331.435
"C17orf86",234.5059
"C17orf87",2.2334
"C17orf88",3.1267
"C17orf89",268.4534
"C17orf90",329.2016
"C17orf91",161.6974
"C17orf93",0
"C17orf95",171.971
"C17orf96",596.3149
"C17orf97",348.4087
"C17orf98",0
"C17orf99",1.7867
"C18orf10",1705.416
"C18orf16",37.9676
"C18orf18",89.3356
"C18orf19",330.5416
"C18orf1",1570.0726
"C18orf20",0
"C18orf21",173.7577
"C18orf22",179.1178
"C18orf25",535.5667
"C18orf26",0
"C18orf2",0.4467
"C18orf32",2361.9207
"C18orf34",4.4668
"C18orf45",198.7716
"C18orf54",51.8146
"C18orf55",436.8509
"C18orf56",42.4344
"C18orf62",0
"C18orf8",426.9034
"C19orf10",543.1602
"C19orf12",1235.0642
"C19orf18",3.5734
"C19orf20",80.8487
"C19orf21",4.9135
"C19orf22",966.1642
"C19orf23",13.847
"C19orf24",262.1999
"C19orf25",627.1357
"C19orf26",255.4997
"C19orf28",864.7683
"C19orf29",554.7739
"C19orf2",977.7778
"C19orf30",96.0357
"C19orf33",1.2596
"C19orf34",0.4467
"C19orf35",9.8269
"C19orf36",182.6912
"C19orf38",16.5271
"C19orf39",23.2272
"C19orf40",6.7002
"C19orf41",0.4467
"C19orf42",1023.3389
"C19orf43",1125.6281
"C19orf44",157.378
"C19orf45",6.2535
"C19orf46",4.9135
"C19orf47",223.3389
"C19orf48",197.4316
"C19orf50",1037.6326
"C19orf51",4.4668
"C19orf52",201.8984
"C19orf53",834.3942
"C19orf54",181.3512
"C19orf55",53.6013
"C19orf56",985.3445
"C19orf57",106.756
"C19orf59",0.4467
"C19orf60",573.5343
"C19orf61",749.5254
"C19orf62",1935.4551
"C19orf63",2044.6276
"C19orf66",809.148
"C19orf69",0
"C19orf6",2057.8448
"C19orf70",845.1145
"C19orf71",6.2535
"C19orf73",23.2272
"C19orf75",0
"C19orf76",13.4003
"C19orf77",57.6214
"C1D",260.8599
"C1GALT1C1",200.1117
"C1GALT1",236.7393
"C1QA",440.4243
"C1QBP",1091.9754
"C1QB",666.89
"C1QC",569.9609
"C1QL1",423.0039
"C1QL2",129.5366
"C1QL3",749.5254
"C1QL4",20.1005
"C1QTNF1",224.2323
"C1QTNF2",55.3881
"C1QTNF3",155.8906
"C1QTNF4",279.1736
"C1QTNF6",62.5349
"C1QTNF7",14.7404
"C1QTNF8",0.4467
"C1QTNF9B",1.4249
"C1QTNF9",2.2334
"C1RL",199.6337
"C1R",268.0067
"C1S",465.0631
"C1orf100",0
"C1orf101",15.187
"C1orf103",227.359
"C1orf104",55.7052
"C1orf105",0.4467
"C1orf106",44.6678
"C1orf107",522.6131
"C1orf109",312.2278
"C1orf110",1.7867
"C1orf111",0.4467
"C1orf112",40.2859
"C1orf113",97.1971
"C1orf114",218.8721
"C1orf115",4022.3339
"C1orf116",4.0201
"C1orf122",983.8213
"C1orf123",605.6951
"C1orf124",137.5768
"C1orf125",2.2334
"C1orf126",61.3333
"C1orf127",0.8934
"C1orf128",3311.6695
"C1orf129",0
"C1orf130",15.187
"C1orf131",108.9894
"C1orf133",19.2071
"C1orf135",43.3277
"C1orf141",3.1267
"C1orf144",978.2245
"C1orf146",0
"C1orf14",0
"C1orf150",0
"C1orf151",991.6248
"C1orf152",9.3802
"C1orf156",79.062
"C1orf157",0
"C1orf158",0
"C1orf159",147.8504
"C1orf161",1.7867
"C1orf162",47.3479
"C1orf163",255.9464
"C1orf168",19.2071
"C1orf170",3.5734
"C1orf172",19.6538
"C1orf173",1700.9492
"C1orf174",252.8197
"C1orf175",122.8632
"C1orf177",1.34
"C1orf180",0.4467
"C1orf182",0.4467
"C1orf183",588.2747
"C1orf185",0
"C1orf186",0.8934
"C1orf187",8.4869
"C1orf189",0
"C1orf190",109.6639
"C1orf192",68.7884
"C1orf194",26.354
"C1orf198",2483.9754
"C1orf200",0.4467
"C1orf201",493.1323
"C1orf203",29.043
"C1orf204",273.1212
"C1orf210",1.34
"C1orf212",942.9369
"C1orf213",88.9068
"C1orf216",4218.8721
"C1orf21",2813.177
"C1orf220",3.5734
"C1orf223",1.34
"C1orf226",103.1826
"C1orf227",1.34
"C1orf228",24.5673
"C1orf229",19.6538
"C1orf230",26.354
"C1orf25",464.9916
"C1orf26",101.8425
"C1orf27",452.4846
"C1orf31",258.1798
"C1orf35",184.9246
"C1orf38",218.4255
"C1orf43",3686.4322
"C1orf49",0
"C1orf50",125.5165
"C1orf51",344.3886
"C1orf52",700.3908
"C1orf53",10.7203
"C1orf54",49.1346
"C1orf55",361.809
"C1orf56",103.4283
"C1orf57",543.6069
"C1orf58",243.8548
"C1orf59",295.254
"C1orf61",9210.0503
"C1orf63",300.6142
"C1orf64",202.7917
"C1orf65",1.34
"C1orf66",340.3685
"C1orf68",0
"C1orf69",183.5846
"C1orf70",234.9525
"C1orf74",58.5148
"C1orf77",1472.2501
"C1orf83",103.6293
"C1orf84",4.6231
"C1orf85",263.9866
"C1orf86",268.7303
"C1orf87",0.4467
"C1orf88",120.1563
"C1orf89",72.8085
"C1orf91",109.244
"C1orf92",0
"C1orf93",1386.8989
"C1orf94",17.4204
"C1orf95",1187.7164
"C1orf96",2142.7136
"C1orf97",28.5874
"C1orf9",746.3987
"C20orf103",1308.7661
"C20orf106",0.6164
"C20orf107",4.297
"C20orf108",1126.0748
"C20orf111",527.9732
"C20orf112",937.1301
"C20orf114",0.4467
"C20orf117",391.2898
"C20orf118",3.1893
"C20orf11",1370.8543
"C20orf123",0.8934
"C20orf12",153.6572
"C20orf132",127.7633
"C20orf134",4.0201
"C20orf135",71.0218
"C20orf141",0
"C20orf144",0.4467
"C20orf151",2.6801
"C20orf152",3.5734
"C20orf160",98.2691
"C20orf165",7.1468
"C20orf166",0
"C20orf173",0
"C20orf177",1399.9017
"C20orf185",0
"C20orf186",0
"C20orf191",0
"C20orf194",2027.4707
"C20orf195",1.34
"C20orf196",89.3356
"C20orf197",5.8068
"C20orf199",606.1418
"C20orf200",63.4283
"C20orf201",16.9738
"C20orf202",12.0603
"C20orf203",26.8007
"C20orf20",250.5863
"C20orf24",718.4545
"C20orf26",23.2272
"C20orf27",632.0491
"C20orf29",264.4333
"C20orf30",1543.7186
"C20orf3",3497.9341
"C20orf43",2584.0313
"C20orf46",234.0592
"C20orf4",566.8342
"C20orf54",130.8766
"C20orf56",0
"C20orf70",0
"C20orf71",0
"C20orf72",100.9492
"C20orf79",0
"C20orf7",287.2138
"C20orf85",0
"C20orf94",10.2736
"C20orf96",261.7532
"C21orf119",97.3758
"C21orf121",0.4467
"C21orf122",22.3339
"C21orf125",7.5935
"C21orf128",98.22
"C21orf129",0
"C21orf130",26.354
"C21orf131",437.7443
"C21orf15",3.1267
"C21orf29",3.5734
"C21orf2",988.498
"C21orf33",2331.6583
"C21orf34",249.2462
"C21orf45",62.9816
"C21orf49",8.0402
"C21orf54",0
"C21orf56",104.0759
"C21orf57",68.7884
"C21orf58",70.1284
"C21orf59",514.1262
"C21orf62",38.861
"C21orf63",180.9045
"C21orf67",55.8347
"C21orf70",101.8425
"C21orf71",13.4003
"C21orf7",39.3076
"C21orf81",0
"C21orf82",4.9135
"C21orf84",0.4467
"C21orf88",15.6337
"C21orf90",0.4467
"C21orf91",391.2898
"C21orf94",0
"C21orf96",0
"C21orf99",0
